cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
Synthesizing Human Gaze Feedback for Improved NLP Performance,2023,28,Cognitive Signals of Language Processing,"L Beinborn, N Hollenstein - Cognitive Plausibility in Natural Language …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-43260-6_3,The approach to cognitive plausibility adopted in this book relies heavily on information that can be drawn from cognitive signals. We introduce a range of cognitive signals that reveal …,book,book-chapter,,,,,,,,
Synthesizing Human Gaze Feedback for Improved NLP Performance,2023,28,Visual and linguistic processes in deep neural networks: A cognitive perspective,E Takmaz - 2024 - eprints.illc.uva.nl,https://eprints.illc.uva.nl/id/eprint/2308/,"When people describe an image, there are complex visual and linguistic processes at work. For instance, speakers tend to look at an object right before mentioning it, but not every time …",unknown,journal-article,,,,,,,,
Synthesizing Human Gaze Feedback for Improved NLP Performance,2023,28,Long-Term Ad Memorability: Understanding & Generating Memorable Ads,"SI Harini, S Singh, YK Singla… - 2025 IEEE/CVF …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10943200/,"Despite the importance of long-term memory in marketing and brand building, until now, there has been no large-scale study on the memorability of ads. All previous memorability …",unknown,proceedings-article,,,,,,,,
Synthesizing Human Gaze Feedback for Improved NLP Performance,2023,28,Eye-tracking in Natural Language Processing of Albanian language,"E Bytyçi, E Rogova - … Mid-Term Conference 2024, Tirana, Albania, 2024 - psycharchives.org",https://www.psycharchives.org/index.php/en/item/c11323aa-3ec0-46ae-bf88-3a1e57da07bc,Eye-tracking in Natural Language Processing of Albanian language | PsychArchives Leibniz Psychology Logo Contact the PsychArchives team PsychArchives 1.Home 2.Browse …,unknown,proceedings-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,A survey of human-computer interaction (HCI) & natural habits-based behavioural biometric modalities for user recognition schemes,"S Gupta, C Maple, B Crispo, K Raja, A Yautsiukhin… - Pattern Recognition, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S003132032300153X,The proliferation of Internet of Things (IoT) systems is having a profound impact across all aspects of life. Recognising and identifying particular users is central to delivering the …,review,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Improved user identification through calibrated monte-carlo dropout,"R Ahmadian, M Ghatee, J Wahlström - Knowledge-Based Systems, 2024 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0950705124012152,This paper presents an enhanced approach to user identification using smartphone and wearable sensor data. Our methodology involves segmenting input data and independently …,unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Stationary mobile behavioral biometrics: A survey,"A Ray-Dowling, D Hou, S Schuckers - Computers & Security, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404823000949,"Current security mechanisms in mobile devices such as PINs, passwords, patterned passwords, and biometrics are one-time entry-point authentication and vulnerable to attacks …",review,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Review on user authentication on mobile devices,"UA Gimba, NAM Ariffin - Journal of Advanced Research in …, 2024 - psasir.upm.edu.my",http://psasir.upm.edu.my/id/eprint/116957/1/116957.pdf,"Mobile devices have made life easier and provide great convenience in the 21st century. They give users the freedom to gain access anytime, anywhere to numerous applications …",review,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,AttAuth: an implicit authentication framework for smartphone users using multimodality data,"C Zhao, F Gao, Z Shen - IEEE Internet of Things Journal, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10250863/,"Smartphones have become the most important devices for users to communicate and interact with different forms of media, and at the same time stored a large amount of sensitive …",unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Prototyping a secure and usable user authentication mechanism for mobile passenger ID devices for land/sea border control,"M Papaioannou, G Zachos, G Mantas, E Panaousis… - Sensors, 2024 - mdpi.com",https://www.mdpi.com/1424-8220/24/16/5193,"As the number of European Union (EU) visitors grows, implementing novel border control solutions, such as mobile devices for passenger identification for land and sea border …",unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,CT-Auth: Capacitive touchscreen-based continuous authentication on smartphones,"Z Shen, S Li, X Zhao, J Zou - IEEE Transactions on Knowledge …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10129886/,"Continuous authentication, which provides identity verification using behavioral biometrics in an implicit and transparent manner, has shown potentials for protecting privacy. As the …",unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,{FAMOS}: Robust {Privacy-Preserving} Authentication on Payment Apps via Federated {Multi-Modal} Contrastive Learning,"Y Cai, Z Zhang, J Gui, B Liu, X Zhao, R Li… - 33rd USENIX Security …, 2024 - usenix.org",https://www.usenix.org/conference/usenixsecurity24/presentation/cai-yifeng,"The rise of mobile payment apps necessitates robust user authentication to ensure legitimate user access. Traditional methods, like passwords and biometrics, are vulnerable …",unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,GANDACOG: Implicit Mobile User Authentication in Multi Environments With Scarce Data,"T Zhu, J Chen, M Ma, T Chen, M Lv… - IEEE Internet of …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10978012/,"Mobile device user authentication technologies have been studied for decades in the context of personal information security. To strike a balance between security, privacy, and …",unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,A survey on quantitative risk estimation approaches for secure and usable user authentication on smartphones,"M Papaioannou, F Pelekoudas-Oikonomou, G Mantas… - Sensors, 2023 - mdpi.com",https://www.mdpi.com/1424-8220/23/6/2979,"Mobile user authentication acts as the first line of defense, establishing confidence in the claimed identity of a mobile user, which it typically does as a precondition to allowing access …",review,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,RiderAuth: A cancelable touch-signature based rider authentication scheme for driverless taxis,"S Gupta, K Raja, F Martinelli, B Crispo - Journal of Information Security and …, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2214212622002022,"Driverless taxis are now closer to their worldwide launch, however, unsupervised physical access to the riders can pose unexpected safety and security risks to the connected and …",unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Novelty detection for risk-based user authentication on mobile devices,"M Papaioannou, G Zachos, G Mantas… - … 2022-2022 IEEE …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10000843/,"User authentication acts as the first line of defense verifying the identity of a mobile user, often as a prerequisite to allow access to resources in a mobile device. For several decades …",unknown,proceedings-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Evaluating a bimodal user verification robustness against synthetic data attacks,"S Gupta, R Kumar, K Raja, B Crispo… - … Conference on Security …, 2025 - pure.qub.ac.uk",https://pure.qub.ac.uk/en/publications/evaluating-a-bimodal-user-verification-robustness-against-synthet,"Smartphones balance security and convenience by offering both knowledge-based (PINs, patterns) and biometric (facial, fingerprint) verification methods. However, studies have …",unknown,proceedings-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Risk Estimation for a Secure & Usable User Authentication Mechanism for Mobile Passenger ID Devices,"M Papaioannou, G Mantas, A Essop… - 2022 IEEE 27th …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9966915/,User Authentication in mobile devices acts as a first line of defense verifying the user's identity to allow access to the resources of a device and typically was based on “something …,unknown,proceedings-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,SoK: Continuous Authentication Beyond Error Rates: Reviewing General System Properties,"F Dehling, S Kawelke, L Lo Iacono - International Conference on Applied …, 2025 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-95767-3_5,Continuous authentication (CAuthN) of users extends conventional authentication methods to ensure that only authorized individuals can access resources such as devices or …,book,book-chapter,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Dictionary Attack on IMU-based Gait Authentication,"R Kumar, C Isik, CK Mohan - Proceedings of the 16th ACM Workshop on …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3605764.3623909,We present a novel adversarial model for authentication systems that use gait patterns recorded by the inertial measurement unit (IMU) built into smartphones. The attack idea is …,unknown,proceedings-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,A biometric‐based implicit authentication protocol with privacy protection for ubiquitous communication environments,"F Liu, H Liu, R Kannadasan… - International Journal of …, 2025 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.5578,"Due to the proliferation of the wireless communication technologies, we are now in the era of ubiquitous computing. People can enjoy services almost in any time and any location based …",unknown,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Outlier detection for risk-based user authentication on mobile devices,"M Papaioannou, G Zachos, G Mantas… - … 2023-2023 IEEE …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10437467/,Mobile user authentication is the primary means of verifying the claimed identity of a user before granting access to resources on a mobile device. Common user authentication …,unknown,proceedings-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,A Survey on Quantitative Risk Estimation Approaches for Secure and Usable User Authentication on Smartphones,F Oikonomou - Sensors - academia.edu,https://www.academia.edu/download/123168715/pdf.pdf,"Mobile user authentication acts as the first line of defense, establishing confidence in the claimed identity of a mobile user, which it typically does as a precondition to allowing access …",review,journal-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,BehavioGuard: A Gesture-Based Authentication System for Mobile Applications,A Abdur Rahman - 2025 - norma.ncirl.ie,https://norma.ncirl.ie/8286/,The drastic rise in the use of the mobile phones particularly the smart mobile phones has been a wakeup call to come up with warrant security measures to enhance on the protection …,unknown,proceedings-article,,,,,,,,
IDeAuth: A Novel Behavioral Biometric-based Implicit DeAuthentication Scheme for Smartphones,2022,21,Evaluating Multi-Modality Mobile Behavioral Biometric Fusion Using Public Datasets,A Ray-Dowling - 2023 - search.proquest.com,https://search.proquest.com/openview/a0cedcf24acc8087278631f92c27ff85/1?pq-origsite=gscholar&cbl=18750&diss=y,Behavioral biometric-based continuous user authentication is promising for securing mobile phones while complementing traditional security mechanisms. The state of the art so far …,unknown,journal-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Defending touch-based continuous authentication systems from active adversaries using generative adversarial networks,"M Agrawal, P Mehrotra, R Kumar… - 2021 IEEE International …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9484366/,Previous studies have demonstrated that commonly studied (vanilla) touch-based continuous authentication systems (V-TCAS) are susceptible to population attack. This …,unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Learning gait representations with noisy multi-task learning,"A Cosma, E Radoi - Sensors, 2022 - mdpi.com",https://www.mdpi.com/1424-8220/22/18/6803,Gait analysis is proven to be a reliable way to perform person identification without relying on subject cooperation. Walking is a biometric that does not significantly change in short …,unknown,journal-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Gantouch: An attack-resilient framework for touch-based continuous authentication system,"M Agrawal, P Mehrotra, R Kumar… - IEEE Transactions on …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9893211/,Previous studies have shown that commonly studied (vanilla) implementations of touch-based continuous authentication systems (V-TCAS) are susceptible to active adversarial …,unknown,journal-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,VibRun: Real-time Unobtrusive Gait Analysis for Treadmill Running via Footstep Vibrations,"T Wu, Y Wu, B Poudel, SIA Meerza… - Proceedings of the …, 2025 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3749539,"Accurate and real-time gait analysis is essential for enhancing performance and reducing injury risks in treadmill running. In this paper, we introduce VibRun, an unobtrusive gait …",unknown,journal-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Bilevel Optimized Collusion Attacks Against Gait Recognizer,"J Dong, DT Peng, Z Cai, B Zeng - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10793411/,"Extensive investigations have revealed that the gait recognition system is always vulnerable to impersonation attacks, which pose significant threats to the identity access security …",unknown,journal-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,GaitFormer: Learning Gait Representations with Noisy Multi-Task Learning,"A Cosma, E Radoi - arXiv preprint arXiv:2310.19418, 2023 - arxiv.org",https://arxiv.org/abs/2310.19418,Gait analysis is proven to be a reliable way to perform person identification without relying on subject cooperation. Walking is a biometric that does not significantly change in short …,unknown,journal-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Dictionary Attack on IMU-based Gait Authentication,"R Kumar, C Isik, CK Mohan - Proceedings of the 16th ACM Workshop on …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3605764.3623909,We present a novel adversarial model for authentication systems that use gait patterns recorded by the inertial measurement unit (IMU) built into smartphones. The attack idea is …,unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,ictgan–an attack mitigation technique for random-vector attack on accelerometer-based gait authentication systems,"JH Mo, R Kumar - 2022 IEEE International Joint Conference on …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10007930/,A recent study showed that commonly (vanilla) studied implementations of accelerometer-based gait authentication systems (vABGait) are susceptible to random-vector attack. The …,unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Poisoning attacks against gait-based identity recognition,"J Dong, DT Peng, G Pei, T Li - 2023 Asia Pacific Signal and …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10317321/,Investigating the endogenous vulnerabilities of gait-based identity recognition (GBIR) is extremely important for protecting the privacy information of users stored in smart devices. In …,unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Optimal Targeted Attacks Against Gait-Based Identity Recognition,"J Dong, K Fang, T Li - … on Systems, Man, and Cybernetics (SMC …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10394248/,"To adequately understand endogenetic vulnerabilities of gait-based identity recognition, we propose an optimal generation strategy for launching the targeted attacks. Specifically, we …",unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Robustness Evaluator: Bilevel Optimization Generated Worst Noisy Perturbations Toward Gait-Based Identity Recognition System,"J Dong, DT Peng, K Fang - 2023 China Automation Congress …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10450778/,"Extensive studies have revealed that gait-based identity recognition (GBIR) system is extremely vulnerable to the exogenous imitation attacks, but lacking to investigate their …",unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,Leveraging Earable Sensors for Lightweight Gait-Based User Recognition,GN Georgieva - 2025 - University of Twente,,,unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,On the Security of Wearable Sensor-based Gait Authentication,J Mo - 2021 - scholarship.tricolib.brynmawr.edu,https://scholarship.tricolib.brynmawr.edu/handle/10066/23541,Gait is the style or manner in which someone walks. The usage of gait analysis could lead to the next breakthrough in biometric authentication systems. Gait is an ideal biometric for …,unknown,proceedings-article,,,,,,,,
Treadmill Assisted Gait Spoofing (TAGS): An Emerging Threat to Wearable Sensor-based Gait Authentication,2021,14,A Complete Bibliography of Digital Threats: Research and Practice (DTRAP),NHF Beebe - 2024 - netlib.org,https://www.netlib.org/tex/bib/dtrap.pdf,A Complete Bibliography of Digital Threats: Research and Practice (DTRAP) Page 1 A Complete Bibliography of Digital Threats: Research and Practice (DTRAP) Nelson HF …,unknown,journal-article,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,A systematic literature review on latest keystroke dynamics based models,"S Roy, J Pradhan, A Kumar, DRD Adhikary… - IEEE …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9853506/,The purpose of this study is to conduct a comprehensive evaluation and analysis of the most recent studies on the implications of keystroke dynamics (KD) patterns in user …,review,journal-article,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Defending touch-based continuous authentication systems from active adversaries using generative adversarial networks,"M Agrawal, P Mehrotra, R Kumar… - 2021 IEEE International …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9484366/,Previous studies have demonstrated that commonly studied (vanilla) touch-based continuous authentication systems (V-TCAS) are susceptible to population attack. This …,unknown,proceedings-article,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Keystroke Dynamics against academic Dishonesty in the age of LLMs,"D Kundu, A Mehta, R Kumar, N Lal… - … Joint Conference on …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10744461/,The transition to online examinations and assignments raises significant concerns about academic integrity. Traditional plagiarism detection systems often struggle to identify …,unknown,proceedings-article,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Logging keystrokes in writing by English learners,"G Velentzas, A Caines, R Borgo… - Proceedings of the …, 2024 - aclanthology.org",https://aclanthology.org/2024.lrec-main.938/,Essay writing is a skill commonly taught and practised in schools. The ability to write a fluent and persuasive essay is often a major component of formal assessment. In natural language …,unknown,journal-article,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Spotting fake profiles in social networks via keystroke dynamics,"A Kuruvilla, R Daley, R Kumar - 2024 IEEE 21st Consumer …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10454821/,"Spotting and removing fake profiles could curb the menace of fake news in society. This paper, thus, investigates fake profile detection in social networks via users' typing patterns …",unknown,proceedings-article,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Active Authentication via Korean Keystrokes Under Varying LLM Assistance and Cognitive Contexts,"DH Roh, R Kumar - arXiv preprint arXiv:2509.24807, 2025 - arxiv.org",https://arxiv.org/abs/2509.24807,"Keystroke dynamics is a promising modality for active user authentication, but its effectiveness under varying LLM-assisted typing and cognitive conditions remains …",unknown,dataset,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Keystroke dynamics based recognition systems using deep learning: A survey,"A Tewari - Authorea Preprints, 2022 - techrxiv.org",https://www.techrxiv.org/doi/full/10.36227/techrxiv.19532269,"This paper starts has information from review or survey papers related to biometrics, deep learning and keystroke dynamics. Further it provides an insightful narration of recent state-of …",review,posted-content,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Multi-device continuous authentication mechanism based on homomorphic encryption and SVM algorithm,"W Gan, X Chen, W Wang, L Chen, J Wu… - … Conference on Artificial …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-06791-4_49,"In order to meet the higher security requirements of authentication technology under the current mobile Internet background, continuous identity authentication technology based on …",book,book-chapter,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Predicting useful information from typing patterns using a bootstrapped-based homogeneous ensemble approach,"S Roy, U Roy, D Sinha, RK Pal - Applied Computing for Software and …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-981-19-6791-7_1,"Nowadays, the way a user connects with computing devices is being analysed with the goal of extracting useful information for some interesting applications beyond user authentication …",book,book-chapter,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,User Profiling Using Keystroke Dynamics and Rotation Forest,"I Tsimperidis, A Arampatzis - … and Deep Learning for Privacy and …, 2022 - igi-global.com",https://www.igi-global.com/chapter/user-profiling-using-keystroke-dynamics-and-rotation-forest/311369,"The anonymity that users can maintain when connecting to the internet, in addition to the positive effects, such as being able to express their views and ideas freely without fear of …",book,unknown,,,,,,,,
On the Inference of Soft Biometrics from Typing Patterns Collected in a Multi-device Environment,2020,11,Review of Deep-Learning Based User-Identification by Typing Behavior,"A Tewari, P Verma - Doctoral Symposium on Computational Intelligence, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-981-99-3716-5_6,"The base of a typing-based identification system (TBIS) is uniqueness in keystroke-based typing manner of a person. Through deep training and learning process, a machine can be …",book,book-chapter,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,"Securing Tomorrow of Next-Generation Technologies with Biometrics, State-of-The-Art Techniques, Open Challenges, and Future Research Directions","M Adil, A Farouk, A Ali, H Song, Z Jin - Computer Science Review, 2025 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1574013725000267,"In the recent past, the increasing use of online applications, from simple food orders to complex banking services, has highlighted the need for strong and reliable network security …",review,journal-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,Leveraging machine learning for wi-fi-based environmental continuous two-factor authentication,"AAS AlQahtani, T Alshayeb, M Nabil… - IEEE Access, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10409497/,The traditional two-factor authentication (2FA) methods primarily rely on the user manually entering a code or token during the authentication process. This can be burdensome and …,unknown,journal-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,M2auth: A multimodal behavioral biometric authentication using feature-level fusion,"A Mahfouz, H Mostafa, TM Mahmoud… - Neural Computing and …, 2024 - Springer",https://link.springer.com/article/10.1007/s00521-024-10403-y,"Conventional authentication methods, such as passwords and PINs, are vulnerable to multiple threats, from sophisticated hacking attempts to the inherent weaknesses of human …",book,journal-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,Swipe gestures for user authentication in smartphones,"J Chao, MS Hossain, L Lancor - Journal of Information Security and …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2214212623000340,"As more people rely on smartphones to store sensitive information, the need for robust security measures is all the more pressing. Because traditional one shot authentication …",unknown,journal-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,A residual deep learning network for smartwatch-based user identification using activity patterns in daily living,"S Mekruksavanich, A Jitpattanakul - Computers and Electrical Engineering, 2025 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0045790624008097,"User identification is a critical aspect of smartwatch security, ensuring that only authorized individuals gain access to sensitive information stored on the device. Conventional methods …",unknown,journal-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,Evaluating a bimodal user verification robustness against synthetic data attacks,"S Gupta, R Kumar, K Raja, B Crispo… - … Conference on Security …, 2025 - pure.qub.ac.uk",https://pure.qub.ac.uk/en/publications/evaluating-a-bimodal-user-verification-robustness-against-synthet,"Smartphones balance security and convenience by offering both knowledge-based (PINs, patterns) and biometric (facial, fingerprint) verification methods. However, studies have …",unknown,proceedings-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,Dictionary Attack on IMU-based Gait Authentication,"R Kumar, C Isik, CK Mohan - Proceedings of the 16th ACM Workshop on …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3605764.3623909,We present a novel adversarial model for authentication systems that use gait patterns recorded by the inertial measurement unit (IMU) built into smartphones. The attack idea is …,unknown,proceedings-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,ictgan–an attack mitigation technique for random-vector attack on accelerometer-based gait authentication systems,"JH Mo, R Kumar - 2022 IEEE International Joint Conference on …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10007930/,A recent study showed that commonly (vanilla) studied implementations of accelerometer-based gait authentication systems (vABGait) are susceptible to random-vector attack. The …,unknown,proceedings-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,LightSentinel: A Lightweight Anomaly Detection System Leveraging Smart Devices,"Y Yang, X Huang, S Lee, J Li - GLOBECOM 2024-2024 IEEE …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10900940/,"In recent years, continuous authentication, a method of ongoing identity verification aimed at enhancing cybersecurity protection, has been receiving increasing attention. It utilizes users' …",unknown,proceedings-article,,,,,,,,
GANTouch: An Attack-Resilient Framework for Touch-based Continuous Authentication System,2022,10,Analysis of Attacks on Continuous Authentication Methods and Ways of Defending Against Them,"I Matiushin, V Korkhov, I Busko - International Conference on …, 2024 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-65308-7_26,"User authentication remains one of the most pressing issues in modern cybersecurity, with traditional methods increasingly failing to meet the modern challenges. In particular, there is …",book,book-chapter,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,Llm-assisted cheating detection in korean language via keystrokes,"DH Roh, R Kumar, A Ngo - arXiv preprint arXiv:2507.22956, 2025 - arxiv.org",https://arxiv.org/abs/2507.22956,"This paper presents a keystroke-based framework for detecting LLM-assisted cheating in Korean, addressing key gaps in prior research regarding language coverage, cognitive …",unknown,proceedings-article,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,Using Keystroke Dynamics to Detect Nonoriginal Text,"P Deane, M Zhang, J Hao, C Li - Journal of Educational …, 2025 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/jedm.12431,"Keystroke analysis has often been used for security purposes, most often to authenticate users and identify impostors. This paper examines the use of keystroke analysis to …",unknown,journal-article,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,E-Exam Cheating Detection System for Moodle LMS,"AS Shatnawi, F Awad, D Mustafa, AW Al-Falaky… - Information, 2025 - mdpi.com",https://www.mdpi.com/2078-2489/16/5/388,The rapid growth of online education has raised significant concerns about identifying and addressing academic dishonesty in online exams. Although existing solutions aim to prevent …,unknown,journal-article,,,,,,,,
